object_id,target,pred_lgb
Dornhoth_anwar_melethron,0,0.04331125545829363
Dornhoth_archam_grond,0,5.6583679582751476e-06
Dornhoth_certh_iaun,0,6.049905428370686e-08
Dornhoth_drafn_celon,0,0.014485024437434242
Dornhoth_fervain_onodrim,0,0.00018550845151963874
Dornhoth_galadh_ylf,0,3.6625653298964224e-06
Dornhoth_gwend_nagol,0,0.0011709324657694928
Dornhoth_hervenn_tathar,0,2.490973448785422e-06
Dornhoth_inias_gond,0,1.290390115276099e-07
Dornhoth_lavan_ank,0,2.273605831739666e-06
Dornhoth_pennas_emel,0,0.0017662485280712278
Dornhoth_rist_lalaith,0,0.002531033397867374
Dornhoth_salab_corch,0,1.2270564415739936e-05
Dornhoth_thurin_gwaloth,0,1.2580091184970777e-07
Druadan_galadhrim_narthan,0,7.989806928518463e-06
Druadan_galas_Eluwaith,0,3.1615916948428214e-08
Druadan_galas_ram,0,0.868760759492086
Druadan_lorn_morgul,0,4.752162991787088e-08
Druadan_rodwen_bragol,1,0.08141059391095425
Druadan_romru_araf,0,8.390212287808796e-07
Druadan_tachol_aranarth,0,2.8931685148622615e-05
Druadan_tavor_fae,0,4.2262159093519325e-07
Elrim_cair_amon,0,0.0011919678259527619
Elrim_firiel_soga,0,1.3826096386861836e-05
Elrim_hal_amarth,0,5.640314852261019e-07
Elrim_harad_menel,1,0.970777792999942
Elrim_heledir_fervain,0,0.00017075228014422152
Elrim_melethril_thul,0,8.062175637580929e-07
Elrim_nana_dagnir,0,3.1319307137749924e-08
Elrim_sirion_hwiniol,0,5.900871343554863e-08
Eluwaith_Druadan_cuin,0,8.889335700257016e-07
Eluwaith_amarth_iar,0,8.569260128929801e-08
Eluwaith_cyron_hwiniol,0,2.3103066600809798e-07
Eluwaith_faradrim_haudh,0,0.0017147725696164751
Eluwaith_lain_curunir,0,0.0025255897768496362
Eluwaith_nestad_in,0,2.2391412039958693e-07
Eluwaith_nost_magol,0,8.500592800835119e-06
Eluwaith_rom_andrann,0,1.524076472392771e-05
Eluwaith_tathar_gwend,0,0.00245735024852136
Ennor_Tawarwaith_paich,0,2.8338239756275592e-05
Ennor_aduial_thavron,0,1.0077628292286735e-06
Ennor_imloth_morgul,1,0.840896340117018
Ennor_nimp_rovalug,0,9.925156279895704e-07
Eru_alae_nath,0,2.674423538006272e-08
Eru_gwathui_Mirion,0,3.3174058425873485e-05
Eru_iaun_rodwen,0,1.580131527021575e-07
Eru_lasguil_lossen,0,0.052323310846840394
Eru_meldir_ulug,0,3.065296347899778e-08
Eru_mithren_aras,0,4.749298959896652e-05
Eru_saelor_tegilbor,1,0.9628805024166072
Gonhir_achad_melethril,0,0.00012126707078997656
Gonhir_fast_romru,1,0.9638300122116384
Gonhir_fervain_ah,0,4.335834764377491e-07
Gonhir_limlug_harad,0,0.00010903199100505554
Gonhir_rochir_Mirion,0,0.0005823581069146404
Gonhir_thavron_maen,0,1.3251463262185597e-07
Gwathuirim_drego_lebdas,0,9.541535055942812e-07
Gwathuirim_gwanur_hu,0,1.1521017416915714e-05
Gwathuirim_hwiniol_celon,0,3.600483947955687e-07
Gwathuirim_meldir_fuin,1,0.8699264197195673
Gwathuirim_mund_ram,0,2.5048121530325054e-06
Gwathuirim_rochir_drafn,0,1.5031746644982117e-06
Ithil_caras_hadhod,0,0.0016127940433607127
Ithil_eglan_melethril,0,0.018654746657584056
Ithil_fern_maen,0,1.1007373125065915e-06
Ithil_fuin_salph,0,9.608002536966236e-07
Ithil_law_galas,0,0.2616406287882463
Ithil_menel_agar,0,1.9270716638174637e-07
Ithil_minas_elvellon,0,2.2550755575746507e-07
Ithil_sogannen_glandagol,0,2.383804420026026e-07
Ithil_tobas_rodwen,0,0.003409636460784276
Ithil_uan_hub,0,1.2352577445095465e-06
Ithil_uanui_Eluwaith,0,6.703677594397486e-05
Mirion_adar_Druadan,0,3.2928128546368473e-07
Mirion_baug_angos,0,2.1252692024396808e-08
Mirion_galadh_heledh,0,0.13852454579815696
Mirion_gwathui_lebdas,0,0.0007859540195750408
Mirion_gwathui_thor,0,0.0018745137234850368
Mirion_ingem_ank,0,1.2958684989880032e-06
Mirion_lain_iaun,0,1.4285489693833596e-07
Mirion_lalaith_neledh,0,1.296712319388853e-06
Mirion_lunt_fae,0,0.06266222925284891
Mirion_malad_adar,0,1.7967256559637287e-05
Mirion_saer_curunir,0,1.1144703184756034e-05
Mithrim_alae_cund,1,4.07556332202615e-06
Mithrim_firion_achas,0,1.3748537267508498e-06
Mithrim_haudh_pethron,0,1.862233557870276e-07
Mithrim_ira_fae,0,1.3673420289497785e-06
Mithrim_lam_anann,0,1.6499324677567363e-06
Mithrim_lang_elvellon,0,0.0013281651164597367
Mithrim_mereth_rom,0,0.2679619553482166
Mithrim_merilin_gwachaedir,0,4.166369572366525e-07
Mithrim_mund_gas,0,1.474254914523716e-05
Mithrim_pess_midh,0,0.06605755723952753
Rochirrim_aiglos_achas,0,0.02675216643152769
Rochirrim_araf_nim,0,0.0006270605409883544
Rochirrim_araf_nimp,0,9.500014275905582e-06
Rochirrim_dunadan_annon,0,0.0457896064664612
Rochirrim_gwael_muinthel,0,2.4226034167220952e-08
Rochirrim_haeron_cenedril,0,2.778495829942789e-06
Rochirrim_lang_hador,0,1.9705311723955414e-08
Rochirrim_lebdas_pethron,0,0.00037085058322973793
Rochirrim_navaer_luithien,0,1.2804628330651582e-06
Rochirrim_nost_aes,0,5.519888453157139e-05
Rochirrim_pennas_fervain,0,0.0020880147179649254
Rochirrim_pent_gil,0,2.994144633528418e-06
