object_id,target,pred_xgb
Dornhoth_anwar_melethron,0,0.004818053916096687
Dornhoth_archam_grond,0,0.0018389050383120775
Dornhoth_certh_iaun,0,0.0004111259477213025
Dornhoth_drafn_celon,0,0.001823587459512055
Dornhoth_fervain_onodrim,0,0.00952120404690504
Dornhoth_galadh_ylf,0,0.0005337067996151745
Dornhoth_gwend_nagol,0,0.0005836430354975164
Dornhoth_hervenn_tathar,0,0.000672894821036607
Dornhoth_inias_gond,0,9.900307486532256e-05
Dornhoth_lavan_ank,0,9.384428267367184e-05
Dornhoth_pennas_emel,0,0.0005963330622762442
Dornhoth_rist_lalaith,0,0.0004490973078645766
Dornhoth_salab_corch,0,0.0027350829914212227
Dornhoth_thurin_gwaloth,0,8.525799785275012e-05
Druadan_galadhrim_narthan,0,0.011449065059423447
Druadan_galas_Eluwaith,0,2.133172529283911e-05
Druadan_galas_ram,0,0.8054869771003723
Druadan_lorn_morgul,0,9.750746539793909e-05
Druadan_rodwen_bragol,1,0.36573106050491333
Druadan_romru_araf,0,0.00014891357568558306
Druadan_tachol_aranarth,0,0.010813647881150246
Druadan_tavor_fae,0,0.0005391472950577736
Elrim_cair_amon,0,0.00032061265665106475
Elrim_firiel_soga,0,0.0026235163677483797
Elrim_hal_amarth,0,5.0559880037326366e-05
Elrim_harad_menel,1,0.9528099298477173
Elrim_heledir_fervain,0,0.002116862451657653
Elrim_melethril_thul,0,0.00032093649497255683
Elrim_nana_dagnir,0,0.00011589182395255193
Elrim_sirion_hwiniol,0,0.0003340106923133135
Eluwaith_Druadan_cuin,0,5.68403338547796e-05
Eluwaith_amarth_iar,0,4.8294263251591474e-05
Eluwaith_cyron_hwiniol,0,0.00038745009806007147
Eluwaith_faradrim_haudh,0,0.0004370035312604159
Eluwaith_lain_curunir,0,0.0011192162055522203
Eluwaith_nestad_in,0,0.00011445335985627025
Eluwaith_nost_magol,0,0.0018616190645843744
Eluwaith_rom_andrann,0,0.0017163140000775456
